Date,Actual,Forecasted_price
2018-02-19,52440.0,53427.94
2018-02-26,52462.0,53330.06
2018-03-05,51700.0,53418.1
2018-03-12,51562.0,52210.47
2018-03-19,50624.0,52102.18
2018-03-26,49362.0,52277.27
2018-04-02,50484.0,52208.7
2018-04-09,50818.0,51907.18
2018-04-16,51174.0,51262.08
2018-04-23,51752.0,49818.8
2018-04-30,50988.0,49543.77
2018-05-07,50994.0,49791.53
2018-05-14,50996.0,50147.58
2018-05-21,51340.0,50113.26
2018-05-28,51242.0,48455.3
2018-06-04,52704.0,47120.68
2018-06-11,53422.0,47877.98
2018-06-18,52008.0,47900.71
2018-06-25,51346.0,47431.69
2018-07-02,50340.0,47257.16
2018-07-09,48930.0,47617.11
2018-07-16,48664.0,47330.64
2018-07-23,49570.0,47584.63
2018-07-30,49614.0,47394.53
2018-08-06,49510.0,46508.68
2018-08-13,48824.0,46668.48
2018-08-20,48562.0,47221.66
2018-08-27,48792.0,46745.62
2018-09-03,48081.0,47312.81
2018-09-10,48228.0,48353.11
2018-09-17,49424.0,48365.57
2018-09-24,50431.0,47368.3
2018-10-01,50300.0,46934.34
2018-10-08,50520.0,48051.38
2018-10-15,50406.0,48687.14
2018-10-22,50132.0,49218.5
2018-10-29,49364.0,49400.03
2018-11-05,49670.0,50552.68
2018-11-12,49166.0,51207.91
2018-11-19,49732.0,51052.87
2018-11-26,49520.0,50833.94
2018-12-03,49770.0,50893.82
2018-12-10,49344.0,50649.96
2018-12-17,48678.0,50885.25
2018-12-24,48254.0,50634.38
2018-12-31,47740.0,50909.39
2019-01-07,47486.0,51572.41
2019-01-14,47398.0,50999.38
2019-01-21,47456.0,51021.19
2019-01-28,47682.0,50204.3
2019-02-04,47970.0,49518.68
2019-02-11,48098.0,49187.95
2019-02-18,49184.0,48715.41
2019-02-25,49950.0,48602.07
2019-03-04,50018.0,48014.23
2019-03-11,49788.0,48243.68
2019-03-18,50146.0,48085.52
2019-03-25,49444.0,47994.48
2019-04-01,49367.0,48333.01
2019-04-08,49346.0,48556.61
2019-04-15,49540.0,48923.19
2019-04-22,49214.0,48783.04
2019-04-29,48688.0,49150.78
2019-05-06,48046.0,49022.23
2019-05-13,47754.0,49216.23
2019-05-20,47414.0,48959.91
2019-05-27,46968.0,49312.07
2019-06-03,46328.0,49401.27
2019-06-10,46570.0,49425.04
2019-06-17,46680.0,49022.74
