Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,5915.49,14.13,6249.11,0.0,25.0,140,0,0,39.345805168151855,1
2,Inferencing,4149.69,10.00,4360.87,0.0,25.0,4,0,0,1.0130786895751953,1
3,Inferencing,1584.55,3.73,1657.04,75.0,100.0,4,0,0,1.011716604232788,1
4,Inferencing,327.49,0.75,409.57,100.0,100.0,4,0,0,1.0216648578643799,1
5,Inferencing,1134.6,2.48,1228.35,100.0,100.0,4,0,0,1.0413494110107422,1
6,Inferencing,437.38,1.00,458.38,100.0,100.0,4,0,0,1.4061603546142578,1
7,Inferencing,1411.97,3.36,1449.55,100.0,100.0,4,0,0,1.1480779647827148,1
8,Inferencing,3694.74,9.42,3725.32,0.0,0.0,4,0,0,1.031904697418213,1
