Date,Actual,Forecasted_price
2018-02-19,52440.0,51068.11
2018-02-26,52462.0,50719.07
2018-03-05,51700.0,50619.34
2018-03-12,51562.0,51018.25
2018-03-19,50624.0,51317.43
2018-03-26,49362.0,51142.91
2018-04-02,50484.0,51342.36
2018-04-09,50818.0,51840.99
2018-04-16,51174.0,51093.04
2018-04-23,51752.0,50619.34
2018-04-30,50988.0,50619.34
2018-05-07,50994.0,50394.96
2018-05-14,50996.0,50669.2
2018-05-21,51340.0,50694.14
2018-05-28,51242.0,53287.03
2018-06-04,52704.0,52389.49
2018-06-11,53422.0,56553.07
2018-06-18,52008.0,51142.91
2018-06-25,51346.0,51242.63
2018-07-02,50340.0,54134.7
2018-07-09,48930.0,51541.81
2018-07-16,48664.0,51641.54
2018-07-23,49570.0,51641.54
2018-07-30,49614.0,51043.18
2018-08-06,49510.0,50818.79
2018-08-13,48824.0,56877.18
2018-08-20,48562.0,50170.57
2018-08-27,48792.0,50170.57
2018-09-03,48081.0,50095.78
2018-09-10,48228.0,50232.9
2018-09-17,49424.0,50419.89
2018-09-24,50431.0,50345.09
2018-10-01,50300.0,49622.07
2018-10-08,50520.0,49958.65
2018-10-15,50406.0,50120.71
2018-10-22,50132.0,49322.89
2018-10-29,49364.0,49547.28
2018-11-05,49670.0,49497.42
2018-11-12,49166.0,49721.8
2018-11-19,49732.0,49709.34
2018-11-26,49520.0,49335.36
2018-12-03,49770.0,49223.17
2018-12-10,49344.0,49023.71
2018-12-17,48678.0,48624.81
2018-12-24,48254.0,48699.61
2018-12-31,47740.0,48313.16
2019-01-07,47486.0,48350.56
2019-01-14,47398.0,48101.25
2019-01-21,47456.0,51435.85
2019-01-28,47682.0,48070.08
2019-02-04,47970.0,48325.63
2019-02-11,48098.0,48587.41
2019-02-18,49184.0,41068.96
2019-02-25,49950.0,49572.21
2019-03-04,50018.0,49202.91
2019-03-11,49788.0,49039.3
2019-03-18,50146.0,51541.81
2019-03-25,49444.0,47858.16
2019-04-01,49367.0,47721.04
2019-04-08,49346.0,48163.57
2019-04-15,49540.0,48300.7
2019-04-22,49214.0,48113.71
2019-04-29,48688.0,48063.85
2019-05-06,48046.0,48512.62
2019-05-13,47754.0,48275.77
2019-05-20,47414.0,48550.02
2019-05-27,46968.0,48786.87
2019-06-03,46328.0,48412.89
2019-06-10,46570.0,48088.78
2019-06-17,46680.0,47939.19
2019-06-24,47100.0,47758.44
2019-07-01,46722.0,51304.96
2019-07-08,46261.0,47247.34
2019-07-15,47072.0,44324.1
2019-07-22,47250.0,47153.84
2019-07-29,46900.0,43853.52
2019-08-05,46334.0,44766.64
2019-08-12,46566.0,48450.29
2019-08-19,46506.0,51554.28
2019-08-26,46528.0,47353.3
2019-09-02,46868.0,49509.88
2019-09-09,47486.0,49073.58
2019-09-16,47586.0,48861.66
2019-09-23,47238.0,49086.05
2019-09-30,47246.67,49696.87
2019-10-07,47013.33,49946.19
2019-10-14,46950.0,50444.82
2019-10-21,47260.0,50706.6
2019-10-28,47326.0,50507.15
2019-11-04,47272.0,50295.23
2019-11-11,47121.0,49908.79
2019-11-18,47094.0,50195.5
2019-11-25,47324.0,50581.95
2019-12-02,47318.0,49858.93
2019-12-09,48676.0,49846.46
2019-12-16,48988.0,49671.94
2019-12-23,49188.0,49784.13
2019-12-30,49133.0,48986.32
2020-01-06,48790.0,48761.93
2020-01-13,48966.0,48824.26
2020-01-20,48292.0,48861.66
2020-01-27,46380.0,48649.74
2020-02-03,45406.0,48998.79
2020-02-10,45492.0,53361.82
2020-02-17,46002.0,54134.7
2020-02-24,45338.0,48923.99
