Date,Actual,Forecasted_price
2018-02-19,52440.0,51802.71
2018-02-26,52462.0,52339.41
2018-03-05,51700.0,52375.25
2018-03-12,51562.0,52076.07
2018-03-19,50624.0,53087.36
2018-03-26,49362.0,54347.53
2018-04-02,50484.0,54785.39
2018-04-09,50818.0,54844.61
2018-04-16,51174.0,52466.75
2018-04-23,51752.0,49251.81
2018-04-30,50988.0,49843.93
2018-05-07,50994.0,50275.56
2018-05-14,50996.0,51406.84
2018-05-21,51340.0,50820.93
2018-05-28,51242.0,49987.27
2018-06-04,52704.0,50168.03
2018-06-11,53422.0,49211.28
2018-06-18,52008.0,48618.35
2018-06-25,51346.0,47703.67
2018-07-02,50340.0,48072.96
2018-07-09,48930.0,48245.93
2018-07-16,48664.0,47558.16
2018-07-23,49570.0,48027.19
2018-07-30,49614.0,46922.41
2018-08-06,49510.0,45407.81
2018-08-13,48824.0,45947.53
2018-08-20,48562.0,46746.9
2018-08-27,48792.0,46784.29
2018-09-03,48081.0,46483.56
2018-09-10,48228.0,47061.56
2018-09-17,49424.0,47507.21
2018-09-24,50431.0,47526.69
2018-10-01,50300.0,45853.93
2018-10-08,50520.0,47575.84
2018-10-15,50406.0,48786.59
2018-10-22,50132.0,48742.18
2018-10-29,49364.0,48437.54
2018-11-05,49670.0,49795.33
2018-11-12,49166.0,50259.68
2018-11-19,49732.0,49843.63
2018-11-26,49520.0,50237.86
2018-12-03,49770.0,50896.64
2018-12-10,49344.0,50970.65
2018-12-17,48678.0,51173.22
2018-12-24,48254.0,50997.14
2018-12-31,47740.0,51284.52
2019-01-07,47486.0,52057.4
2019-01-14,47398.0,51508.12
2019-01-21,47456.0,51434.89
2019-01-28,47682.0,50812.05
2019-02-04,47970.0,50708.43
2019-02-11,48098.0,50647.66
2019-02-18,49184.0,50177.07
2019-02-25,49950.0,49568.6
2019-03-04,50018.0,48841.68
2019-03-11,49788.0,49256.95
2019-03-18,50146.0,49344.99
2019-03-25,49444.0,49158.11
2019-04-01,49367.0,48837.9
2019-04-08,49346.0,48549.62
2019-04-15,49540.0,48858.15
2019-04-22,49214.0,48186.64
2019-04-29,48688.0,48471.8
2019-05-06,48046.0,48367.4
