Date,Actual,Forecasted_price
2020-04-27,42911.0,48637.55
2020-05-04,43131.0,48637.55
2020-05-11,43538.0,48637.55
2020-05-18,43992.0,48959.8
2020-05-25,44104.0,48959.8
2020-06-01,44970.0,48959.8
2020-06-08,46702.0,48959.8
2020-06-15,47128.0,45178.43
2020-06-22,48230.0,44983.96
2020-06-29,49264.0,49356.23
2020-07-06,50040.0,49356.16
2020-07-13,52242.0,49466.93
2020-07-20,51994.0,49468.16
2020-07-27,51914.0,49469.52
2020-08-03,51450.0,49472.64
2020-08-10,50384.0,47533.98
2020-08-17,51682.0,47955.07
2020-08-24,51526.0,47941.26
2020-08-31,52026.0,48423.39
2020-09-07,52258.0,49512.94
2020-09-14,52140.0,49510.33
2020-09-21,51604.0,49511.07
2020-09-28,51247.71,49511.39
2020-10-05,51504.29,51342.62
2020-10-12,51626.0,51106.54
2020-10-19,52038.0,51587.26
2020-10-26,51726.0,51581.8
2020-11-02,51620.0,51523.34
2020-11-09,52124.0,50818.47
2020-11-16,53216.0,51311.95
2020-11-23,54890.0,51800.47
2020-11-30,57448.0,52256.66
2020-12-07,57418.0,52500.14
2020-12-14,58154.0,52433.96
2020-12-21,58320.0,53377.25
2020-12-28,58336.0,54825.97
