Date,Actual,Forecasted_price
2018-02-19,52440.0,53786.06
2018-02-26,52462.0,53730.49
2018-03-05,51700.0,53378.89
2018-03-12,51562.0,54851.73
2018-03-19,50624.0,57556.46
2018-03-26,49362.0,55994.32
2018-04-02,50484.0,56616.05
2018-04-09,50818.0,56760.19
2018-04-16,51174.0,55361.68
2018-04-23,51752.0,51873.7
2018-04-30,50988.0,51499.73
2018-05-07,50994.0,51250.41
2018-05-14,50996.0,51175.62
2018-05-21,51340.0,49913.92
2018-05-28,51242.0,49853.93
2018-06-04,52704.0,49338.93
2018-06-11,53422.0,49371.66
2018-06-18,52008.0,53684.54
2018-06-25,51346.0,53667.41
2018-07-02,50340.0,54033.12
2018-07-09,48930.0,53945.99
2018-07-16,48664.0,49435.43
2018-07-23,49570.0,49670.42
2018-07-30,49614.0,48556.38
2018-08-06,49510.0,47858.71
2018-08-13,48824.0,49962.09
2018-08-20,48562.0,50989.21
2018-08-27,48792.0,50741.85
2018-09-03,48081.0,51535.91
2018-09-10,48228.0,49153.11
2018-09-17,49424.0,49128.18
2018-09-24,50431.0,48779.14
2018-10-01,50300.0,48579.69
2018-10-08,50520.0,48914.12
2018-10-15,50406.0,49738.52
2018-10-22,50132.0,49355.91
2018-10-29,49364.0,49248.33
2018-11-05,49670.0,51259.5
2018-11-12,49166.0,51961.4
2018-11-19,49732.0,51376.9
2018-11-26,49520.0,51316.45
2018-12-03,49770.0,49508.78
2018-12-10,49344.0,48325.21
2018-12-17,48678.0,49423.17
2018-12-24,48254.0,50060.39
2018-12-31,47740.0,49621.51
2019-01-07,47486.0,49846.72
2019-01-14,47398.0,49247.24
2019-01-21,47456.0,50178.82
2019-01-28,47682.0,46751.27
2019-02-04,47970.0,46016.99
2019-02-11,48098.0,45505.73
2019-02-18,49184.0,45521.99
2019-02-25,49950.0,46386.52
2019-03-04,50018.0,45917.98
2019-03-11,49788.0,46423.58
2019-03-18,50146.0,46463.16
2019-03-25,49444.0,48703.69
2019-04-01,49367.0,48643.8
2019-04-08,49346.0,48186.46
2019-04-15,49540.0,48857.76
2019-04-22,49214.0,48253.89
2019-04-29,48688.0,48299.86
2019-05-06,48046.0,48666.04
2019-05-13,47754.0,48703.44
2019-05-20,47414.0,48022.04
2019-05-27,46968.0,47782.57
2019-06-03,46328.0,47821.65
2019-06-10,46570.0,48149.99
2019-06-17,46680.0,46946.84
2019-06-24,47100.0,46581.45
2019-07-01,46722.0,45782.39
2019-07-08,46261.0,46229.95
2019-07-15,47072.0,47811.04
2019-07-22,47250.0,48628.33
2019-07-29,46900.0,48837.13
2019-08-05,46334.0,49038.14
2019-08-12,46566.0,46162.72
2019-08-19,46506.0,45797.46
2019-08-26,46528.0,45554.67
2019-09-02,46868.0,44698.23
2019-09-09,47486.0,45362.39
2019-09-16,47586.0,45158.27
2019-09-23,47238.0,44857.53
2019-09-30,47246.67,44396.29
2019-10-07,47013.33,47097.45
2019-10-14,46950.0,47304.45
2019-10-21,47260.0,46972.98
2019-10-28,47326.0,46887.91
2019-11-04,47272.0,45800.59
2019-11-11,47121.0,45532.57
2019-11-18,47094.0,45616.28
2019-11-25,47324.0,45588.43
2019-12-02,47318.0,48118.89
2019-12-09,48676.0,48118.89
2019-12-16,48988.0,48118.89
2019-12-23,49188.0,48118.89
2019-12-30,49133.0,49208.22
2020-01-06,48790.0,49208.22
2020-01-13,48966.0,49208.22
2020-01-20,48292.0,49208.22
2020-01-27,46380.0,49210.71
2020-02-03,45406.0,49210.71
2020-02-10,45492.0,49210.71
2020-02-17,46002.0,49210.71
2020-02-24,45338.0,49100.02
2020-03-02,45010.0,49100.02
2020-03-09,43594.0,49100.02
2020-03-16,40596.0,49100.02
2020-03-23,38284.0,48342.86
2020-03-30,39392.0,48342.86
2020-04-06,40843.0,48342.86
2020-04-13,42036.0,48342.86
2020-04-20,42024.0,49267.52
2020-04-27,42911.0,49267.52
2020-05-04,43131.0,49267.52
2020-05-11,43538.0,49267.52
2020-05-18,43992.0,48599.06
2020-05-25,44104.0,48599.06
2020-06-01,44970.0,48599.06
2020-06-08,46702.0,48599.06
2020-06-15,47128.0,49007.54
2020-06-22,48230.0,49007.54
2020-06-29,49264.0,49007.54
2020-07-06,50040.0,49007.54
2020-07-13,52242.0,48719.33
2020-07-20,51994.0,48901.84
2020-07-27,51914.0,49302.3
2020-08-03,51450.0,49312.82
2020-08-10,50384.0,50528.87
2020-08-17,51682.0,50335.64
2020-08-24,51526.0,50320.06
2020-08-31,52026.0,50613.01
2020-09-07,52258.0,51762.55
2020-09-14,52140.0,52522.96
2020-09-21,51604.0,53214.82
2020-09-28,51247.71,53065.23
2020-10-05,51504.29,52830.59
2020-10-12,51626.0,52419.21
2020-10-19,52038.0,53030.04
2020-10-26,51726.0,52992.64
2020-11-02,51620.0,52222.61
2020-11-09,52124.0,51642.95
2020-11-16,53216.0,52627.75
2020-11-23,54890.0,53438.03
2020-11-30,57448.0,53769.27
2020-12-07,57418.0,53925.1
2020-12-14,58154.0,53912.63
2020-12-21,58320.0,55389.83
2020-12-28,58336.0,57263.12
